customer_id,recency,product_category,amount
6263,34,MntWines,28
10486,54,MntWines,476
2410,69,MntWines,364
193,81,MntWines,0
3363,99,MntWines,0
8278,3,MntWines,863
10660,61,MntWines,349
8686,65,MntWines,5
1604,93,MntWines,184
5907,24,MntWines,8
10669,8,MntWines,277
2918,72,MntWines,44
5735,29,MntWines,1156
359,33,MntWines,373
8387,68,MntWines,134
1829,55,MntWines,1148
3839,76,MntWines,6
9392,17,MntWines,4
2292,94,MntWines,5
10466,86,MntWines,24
9855,25,MntWines,899
4088,22,MntWines,108
5231,15,MntWines,27
590,35,MntWines,816
8732,81,MntWines,1298
2315,55,MntWines,10
3515,94,MntWines,87
2245,50,MntWines,57
6283,64,MntWines,635
2246,91,MntWines,43
6606,11,MntWines,964
5545,72,MntWines,572
7342,6,MntWines,341
837,0,MntWines,63
9500,66,MntWines,221
3602,42,MntWines,140
234,60,MntWines,1
2995,64,MntWines,291
1118,87,MntWines,544
7789,96,MntWines,684
3068,1,MntWines,1
8955,54,MntWines,35
945,53,MntWines,87
5644,96,MntWines,309
7192,58,MntWines,172
2324,12,MntWines,625
697,78,MntWines,972
3439,64,MntWines,157
1506,26,MntWines,48
232,8,MntWines,279
8876,49,MntWines,132
4500,56,MntWines,919
9739,55,MntWines,62
10395,25,MntWines,1
1176,50,MntWines,2
1627,84,MntWines,408
938,30,MntWines,51
2740,81,MntWines,62
257,74,MntWines,952
4058,76,MntWines,618
7736,36,MntWines,11
8210,64,MntWines,318
833,62,MntWines,56
6230,53,MntWines,110
7325,86,MntWines,23
1307,15,MntWines,27
1502,67,MntWines,18
6211,47,MntWines,18
843,47,MntWines,303
4174,81,MntWines,97
9757,98,MntWines,997
6918,56,MntWines,5
286,48,MntWines,95
11086,18,MntWines,1
1921,74,MntWines,46
4138,68,MntWines,411
7718,36,MntWines,244
1291,90,MntWines,152
6862,65,MntWines,1
4136,63,MntWines,10
803,82,MntWines,12
4298,63,MntWines,5
10833,55,MntWines,790
9606,64,MntWines,882
8534,51,MntWines,615
5153,97,MntWines,1004
961,92,MntWines,133
5011,51,MntWines,595
6653,72,MntWines,293
9094,39,MntWines,313
810,49,MntWines,151
5493,21,MntWines,15
2147,91,MntWines,736
5107,37,MntWines,15
3979,98,MntWines,982
6049,85,MntWines,1142
8147,40,MntWines,28
1857,2,MntWines,46
3910,78,MntWines,897
5207,41,MntWines,489
11114,94,MntWines,25
5429,10,MntWines,145
9400,73,MntWines,630
1740,22,MntWines,760
7488,30,MntWines,420
195,21,MntWines,125
635,51,MntWines,464
7527,97,MntWines,6
10319,56,MntWines,1090
2296,4,MntWines,3
10637,77,MntWines,24
2931,95,MntWines,737
907,36,MntWines,254
3698,13,MntWines,817
9516,90,MntWines,620
679,49,MntWines,13
7384,18,MntWines,113
5043,89,MntWines,7
5267,43,MntWines,16
339,82,MntWines,462
2516,84,MntWines,22
9010,80,MntWines,968
378,68,MntWines,283
4808,12,MntWines,1
5068,75,MntWines,14
7628,10,MntWines,30
7128,91,MntWines,4
2811,21,MntWines,52
3551,28,MntWines,62
1663,97,MntWines,20
5543,49,MntWines,545
1577,14,MntWines,558
10641,5,MntWines,6
5336,37,MntWines,39
6024,62,MntWines,1111
1878,83,MntWines,4
3099,48,MntWines,183
6055,94,MntWines,546
5841,61,MntWines,606
3972,70,MntWines,266
4394,43,MntWines,1142
5758,23,MntWines,1074
6658,37,MntWines,771
4603,50,MntWines,371
8427,78,MntWines,556
10260,74,MntWines,202
7143,14,MntWines,209
8789,77,MntWines,35
6197,39,MntWines,37
4554,89,MntWines,171
4937,62,MntWines,12
1920,59,MntWines,44
8749,68,MntWines,20
1650,13,MntWines,779
10377,37,MntWines,170
9206,36,MntWines,491
10971,28,MntWines,173
6398,2,MntWines,7
9212,17,MntWines,1205
7937,86,MntWines,10
839,54,MntWines,97
4246,2,MntWines,67
158,3,MntWines,345
4832,84,MntWines,6
5621,8,MntWines,73
1945,4,MntWines,711
5147,57,MntWines,774
2535,24,MntWines,163
11039,51,MntWines,82
9495,29,MntWines,358
9635,13,MntWines,66
2173,23,MntWines,13
942,36,MntWines,139
9386,88,MntWines,274
5510,2,MntWines,262
873,3,MntWines,1099
2253,15,MntWines,32
5181,58,MntWines,2
979,11,MntWines,6
10390,27,MntWines,6
4698,32,MntWines,135
7793,12,MntWines,641
1745,88,MntWines,714
10590,91,MntWines,794
5080,12,MntWines,420
8369,21,MntWines,1
5232,23,MntWines,86
2407,10,MntWines,823
3834,35,MntWines,231
7912,69,MntWines,8
7712,68,MntWines,182
1065,85,MntWines,557
7275,34,MntWines,79
1343,55,MntWines,368
1384,10,MntWines,6
9967,30,MntWines,160
6181,36,MntWines,488
10507,14,MntWines,691
2674,79,MntWines,543
2698,52,MntWines,254
3231,97,MntWines,5
4096,24,MntWines,112
10476,0,MntWines,134
5948,96,MntWines,143
9140,89,MntWines,51
10258,94,MntWines,27
5675,98,MntWines,459
4743,72,MntWines,689
8805,1,MntWines,283
1542,26,MntWines,347
6770,5,MntWines,5
8773,22,MntWines,280
10475,39,MntWines,187
10420,56,MntWines,95
7514,74,MntWines,84
2902,87,MntWines,19
4345,49,MntWines,5
793,24,MntWines,18
10909,9,MntWines,992
3769,17,MntWines,25
8702,10,MntWines,9
4791,35,MntWines,19
2963,56,MntWines,709
8216,7,MntWines,158
8140,51,MntWines,10
10146,17,MntWines,25
5289,30,MntWines,8
2587,21,MntWines,14
4405,2,MntWines,622
8663,85,MntWines,11
2589,65,MntWines,25
3421,64,MntWines,635
10490,11,MntWines,100
4094,92,MntWines,201
9958,54,MntWines,642
2534,4,MntWines,97
4188,53,MntWines,204
6613,39,MntWines,513
10827,49,MntWines,88
5491,70,MntWines,172
8402,40,MntWines,329
8783,40,MntWines,296
10010,43,MntWines,100
618,17,MntWines,422
9121,40,MntWines,1218
361,84,MntWines,5
4310,25,MntWines,507
2678,62,MntWines,52
6376,83,MntWines,191
524,47,MntWines,2
10341,45,MntWines,68
5654,34,MntWines,20
4098,3,MntWines,20
5824,1,MntWines,7
7000,18,MntWines,279
2561,45,MntWines,977
5229,81,MntWines,30
4086,77,MntWines,6
2428,23,MntWines,3
8254,48,MntWines,14
2836,61,MntWines,10
8418,60,MntWines,7
1362,75,MntWines,33
7152,64,MntWines,12
10033,54,MntWines,2
9349,84,MntWines,693
274,75,MntWines,9
3388,16,MntWines,129
922,79,MntWines,16
8588,92,MntWines,201
2518,16,MntWines,5
574,96,MntWines,14
3220,30,MntWines,29
5967,60,MntWines,26
1183,11,MntWines,9
6856,75,MntWines,14
4530,36,MntWines,972
1553,71,MntWines,966
4682,88,MntWines,99
8204,93,MntWines,482
5221,93,MntWines,714
1232,54,MntWines,587
1927,41,MntWines,399
5788,46,MntWines,56
6652,28,MntWines,227
6246,40,MntWines,703
5975,82,MntWines,37
6875,38,MntWines,167
4399,3,MntWines,458
4042,87,MntWines,91
2157,49,MntWines,15
10133,16,MntWines,1302
2525,65,MntWines,153
8233,9,MntWines,508
9483,24,MntWines,290
2945,25,MntWines,38
10403,43,MntWines,2
5074,10,MntWines,30
10524,29,MntWines,386
4690,45,MntWines,443
7521,57,MntWines,901
7196,20,MntWines,9
4406,29,MntWines,846
9672,82,MntWines,8
4864,68,MntWines,72
4706,65,MntWines,29
4070,99,MntWines,169
25,9,MntWines,460
3697,20,MntWines,69
217,78,MntWines,556
4220,26,MntWines,73
5286,68,MntWines,112
9559,79,MntWines,944
2849,25,MntWines,265
7787,83,MntWines,526
3102,32,MntWines,2
5868,49,MntWines,2
8370,50,MntWines,378
9988,84,MntWines,553
2939,96,MntWines,751
5529,56,MntWines,406
9743,85,MntWines,1449
5763,63,MntWines,123
3478,17,MntWines,267
7494,11,MntWines,209
1763,62,MntWines,1259
7250,48,MntWines,344
2005,86,MntWines,22
10770,73,MntWines,247
6885,36,MntWines,38
2072,34,MntWines,896
9463,16,MntWines,931
6318,48,MntWines,758
4093,61,MntWines,216
5751,54,MntWines,2
3340,56,MntWines,244
3594,74,MntWines,539
3584,35,MntWines,1181
3643,65,MntWines,750
851,48,MntWines,306
7706,88,MntWines,350
3967,19,MntWines,331
10128,21,MntWines,620
486,27,MntWines,434
9,86,MntWines,57
9451,92,MntWines,811
9264,1,MntWines,423
3865,14,MntWines,2
2853,74,MntWines,60
1490,84,MntWines,675
6310,4,MntWines,30
10380,50,MntWines,40
3887,2,MntWines,3
4278,73,MntWines,910
8643,21,MntWines,252
1998,82,MntWines,34
10795,14,MntWines,19
11110,56,MntWines,2
2408,20,MntWines,490
202,54,MntWines,332
7998,77,MntWines,53
830,5,MntWines,784
3536,65,MntWines,7
6050,33,MntWines,1171
125,65,MntWines,215
3463,41,MntWines,674
2804,86,MntWines,57
3745,92,MntWines,5
9771,97,MntWines,104
451,91,MntWines,9
10530,0,MntWines,431
1079,59,MntWines,1000
8920,4,MntWines,448
6678,5,MntWines,33
3852,48,MntWines,505
528,99,MntWines,267
73,81,MntWines,14
5589,95,MntWines,631
10212,43,MntWines,65
6365,5,MntWines,10
5636,50,MntWines,51
591,76,MntWines,293
2217,46,MntWines,11
2544,68,MntWines,50
7725,33,MntWines,173
8091,50,MntWines,423
7321,85,MntWines,292
5462,63,MntWines,757
7791,89,MntWines,12
955,81,MntWines,167
4037,77,MntWines,3
6642,50,MntWines,30
2793,10,MntWines,532
5424,30,MntWines,29
879,66,MntWines,411
9530,16,MntWines,5
4828,12,MntWines,71
10699,30,MntWines,46
1497,8,MntWines,268
7476,93,MntWines,928
4390,14,MntWines,459
10478,53,MntWines,483
1081,26,MntWines,733
4261,23,MntWines,1006
9916,92,MntWines,34
5350,29,MntWines,1156
8135,41,MntWines,7
8685,56,MntWines,244
4967,19,MntWines,233
2130,4,MntWines,35
9298,89,MntWines,1252
8175,71,MntWines,34
6257,81,MntWines,255
3790,31,MntWines,8
9952,53,MntWines,368
3503,78,MntWines,255
5223,80,MntWines,33
4608,18,MntWines,163
1626,37,MntWines,15
4764,52,MntWines,45
2471,39,MntWines,48
5892,11,MntWines,158
2612,33,MntWines,754
4971,22,MntWines,108
5185,83,MntWines,199
10069,43,MntWines,2
2262,74,MntWines,202
1131,54,MntWines,85
1041,3,MntWines,322
24,96,MntWines,18
3409,68,MntWines,141
7022,2,MntWines,739
7943,40,MntWines,18
5272,64,MntWines,378
5453,26,MntWines,1083
2565,69,MntWines,1016
800,57,MntWines,23
11092,78,MntWines,12
5062,71,MntWines,35
8969,59,MntWines,548
4656,28,MntWines,342
4480,61,MntWines,365
9971,22,MntWines,397
6729,95,MntWines,456
1773,38,MntWines,5
9242,19,MntWines,836
1764,92,MntWines,100
6215,24,MntWines,10
10099,21,MntWines,238
5423,35,MntWines,6
940,9,MntWines,158
3011,23,MntWines,86
3298,92,MntWines,856
8286,55,MntWines,98
9668,14,MntWines,4
5120,78,MntWines,398
6097,64,MntWines,313
7019,49,MntWines,109
7408,8,MntWines,216
8041,35,MntWines,595
252,11,MntWines,123
9986,8,MntWines,16
3276,53,MntWines,11
3859,36,MntWines,410
3570,64,MntWines,159
3783,43,MntWines,105
10207,40,MntWines,5
10906,52,MntWines,269
3427,11,MntWines,629
5209,21,MntWines,443
10711,23,MntWines,217
10785,17,MntWines,24
2814,6,MntWines,9
6866,56,MntWines,8
1665,71,MntWines,1459
6575,51,MntWines,230
3829,94,MntWines,1
3091,27,MntWines,340
10141,1,MntWines,7
5177,56,MntWines,298
7005,71,MntWines,479
6409,18,MntWines,267
7485,48,MntWines,67
8079,86,MntWines,3
8395,48,MntWines,980
10352,2,MntWines,50
4931,13,MntWines,1
13,57,MntWines,19
1834,77,MntWines,30
2285,0,MntWines,213
2295,57,MntWines,539
1378,24,MntWines,284
2781,55,MntWines,1003
1165,62,MntWines,239
1404,89,MntWines,51
6457,77,MntWines,527
2639,45,MntWines,19
8299,46,MntWines,40
6437,80,MntWines,21
6912,60,MntWines,593
7327,71,MntWines,21
5299,43,MntWines,1181
4127,97,MntWines,1004
8143,49,MntWines,202
1964,66,MntWines,446
3690,20,MntWines,1184
3433,54,MntWines,390
3389,61,MntWines,726
4712,18,MntWines,8
1170,45,MntWines,50
6347,26,MntWines,1
4065,0,MntWines,308
8230,28,MntWines,22
1215,49,MntWines,690
5939,84,MntWines,43
2156,38,MntWines,27
7788,53,MntWines,6
10323,88,MntWines,205
7947,99,MntWines,24
1891,12,MntWines,667
2570,35,MntWines,691
9256,5,MntWines,493
295,77,MntWines,493
7397,45,MntWines,494
6349,71,MntWines,621
10790,40,MntWines,9
10398,82,MntWines,1
2431,70,MntWines,12
550,87,MntWines,243
1890,95,MntWines,11
10742,72,MntWines,532
10356,5,MntWines,29
4676,86,MntWines,612
8852,80,MntWines,387
3565,62,MntWines,56
5294,49,MntWines,6
1958,85,MntWines,582
7349,7,MntWines,6
8799,6,MntWines,70
1351,25,MntWines,962
1045,55,MntWines,112
7732,81,MntWines,293
8070,98,MntWines,199
477,31,MntWines,1060
7832,30,MntWines,940
2202,98,MntWines,44
7396,92,MntWines,342
4055,41,MntWines,2
10340,68,MntWines,75
10091,78,MntWines,520
7629,46,MntWines,5
10640,71,MntWines,87
3498,6,MntWines,462
6742,82,MntWines,2
1172,71,MntWines,979
569,32,MntWines,704
4686,28,MntWines,861
1381,20,MntWines,172
2634,10,MntWines,5
10905,7,MntWines,194
1744,67,MntWines,9
1000,48,MntWines,505
3828,61,MntWines,533
8605,36,MntWines,48
10304,77,MntWines,6
4351,90,MntWines,18
10129,35,MntWines,482
2499,38,MntWines,204
10092,46,MntWines,1073
7500,33,MntWines,245
5796,70,MntWines,560
10556,51,MntWines,173
1064,18,MntWines,22
48,97,MntWines,136
7610,32,MntWines,275
263,9,MntWines,56
10814,6,MntWines,303
9710,80,MntWines,708
9292,74,MntWines,324
10250,49,MntWines,1
7881,21,MntWines,620
5847,95,MntWines,312
737,56,MntWines,1493
3571,48,MntWines,918
7807,26,MntWines,98
3878,3,MntWines,3
5092,39,MntWines,380
2154,33,MntWines,15
5394,42,MntWines,3
3798,80,MntWines,24
3524,9,MntWines,80
5247,52,MntWines,31
5883,78,MntWines,138
2118,68,MntWines,166
8812,45,MntWines,12
6616,47,MntWines,178
2797,34,MntWines,707
4328,81,MntWines,5
9167,72,MntWines,465
10560,23,MntWines,16
2631,29,MntWines,358
8312,80,MntWines,1
5534,30,MntWines,123
5093,15,MntWines,40
7592,86,MntWines,102
8895,68,MntWines,347
8584,54,MntWines,376
2694,44,MntWines,21
8910,7,MntWines,194
7433,87,MntWines,64
164,59,MntWines,206
10477,16,MntWines,71
2681,1,MntWines,71
5150,64,MntWines,0
5283,72,MntWines,93
9645,98,MntWines,920
10678,91,MntWines,653
7261,8,MntWines,199
9648,20,MntWines,153
2870,6,MntWines,376
8008,54,MntWines,46
1513,72,MntWines,600
6173,46,MntWines,425
1419,11,MntWines,18
9150,21,MntWines,52
7960,89,MntWines,734
1250,82,MntWines,34
9905,69,MntWines,135
10691,55,MntWines,11
7002,13,MntWines,163
2952,80,MntWines,29
8439,97,MntWines,734
762,27,MntWines,340
2831,99,MntWines,453
6977,87,MntWines,1073
6289,85,MntWines,135
4168,30,MntWines,231
8397,82,MntWines,18
9284,21,MntWines,620
6237,92,MntWines,81
3130,95,MntWines,12
1619,2,MntWines,292
1990,74,MntWines,965
5513,49,MntWines,27
269,71,MntWines,777
8093,72,MntWines,572
10513,68,MntWines,438
10177,4,MntWines,531
2549,80,MntWines,17
5782,15,MntWines,402
10057,70,MntWines,503
10307,91,MntWines,369
8566,10,MntWines,5
2415,99,MntWines,362
5684,25,MntWines,56
8334,34,MntWines,79
9166,57,MntWines,387
1440,84,MntWines,367
78,51,MntWines,15
5441,97,MntWines,267
5302,13,MntWines,298
4687,92,MntWines,674
1087,30,MntWines,16
6859,30,MntWines,37
9860,11,MntWines,159
7129,72,MntWines,686
5866,39,MntWines,97
10521,0,MntWines,63
7393,15,MntWines,56
7849,12,MntWines,209
332,56,MntWines,198
9847,39,MntWines,313
531,55,MntWines,941
9576,60,MntWines,86
6906,73,MntWines,167
7419,90,MntWines,8
3170,86,MntWines,389
8527,37,MntWines,239
7872,7,MntWines,179
9931,29,MntWines,5
10595,19,MntWines,2
4609,14,MntWines,383
5010,72,MntWines,2
4427,56,MntWines,536
11148,85,MntWines,2
1168,62,MntWines,322
9595,1,MntWines,539
10163,28,MntWines,712
2886,70,MntWines,1121
6710,84,MntWines,68
5316,89,MntWines,36
9029,73,MntWines,707
521,42,MntWines,174
1459,16,MntWines,666
10241,16,MntWines,0
1630,56,MntWines,162
3254,65,MntWines,407
9064,10,MntWines,823
3678,13,MntWines,488
4227,78,MntWines,28
9467,51,MntWines,3
8486,27,MntWines,284
2186,30,MntWines,938
3286,71,MntWines,13
8602,97,MntWines,412
3722,83,MntWines,31
6715,3,MntWines,502
4796,71,MntWines,18
9612,3,MntWines,1
3766,15,MntWines,100
1399,52,MntWines,407
1570,8,MntWines,664
3426,89,MntWines,1045
3074,66,MntWines,1218
8341,22,MntWines,15
5180,56,MntWines,128
6461,74,MntWines,581
7679,48,MntWines,6
10702,67,MntWines,185
7505,24,MntWines,22
5113,67,MntWines,584
10858,38,MntWines,355
2961,86,MntWines,175
2747,90,MntWines,864
3010,87,MntWines,957
5790,62,MntWines,25
6892,23,MntWines,641
1743,99,MntWines,273
3578,29,MntWines,122
8462,52,MntWines,1
5558,90,MntWines,1020
4619,9,MntWines,6
8780,71,MntWines,378
10789,13,MntWines,42
10779,16,MntWines,15
5896,94,MntWines,272
2337,77,MntWines,9
10951,20,MntWines,279
544,51,MntWines,398
17,81,MntWines,637
10680,71,MntWines,45
3265,36,MntWines,21
5623,95,MntWines,15
5832,32,MntWines,493
5544,32,MntWines,957
6417,85,MntWines,829
5831,93,MntWines,1017
7101,24,MntWines,953
10176,44,MntWines,159
2326,15,MntWines,32
4385,82,MntWines,23
2929,27,MntWines,18
10686,72,MntWines,15
2546,7,MntWines,23
3283,57,MntWines,200
3138,84,MntWines,1324
4994,53,MntWines,1193
7966,48,MntWines,505
3112,2,MntWines,2
10872,65,MntWines,1103
2181,45,MntWines,353
1867,42,MntWines,652
1518,29,MntWines,379
5734,83,MntWines,46
2878,93,MntWines,162
1458,40,MntWines,8
7007,47,MntWines,17
6200,50,MntWines,340
1403,40,MntWines,8
4827,3,MntWines,154
6250,62,MntWines,710
9291,25,MntWines,8
2478,48,MntWines,2
1139,56,MntWines,1050
5138,68,MntWines,19
5393,64,MntWines,22
10413,67,MntWines,274
5015,94,MntWines,68
10868,82,MntWines,344
10676,3,MntWines,145
2495,24,MntWines,217
7842,54,MntWines,18
9955,20,MntWines,69
6663,96,MntWines,144
2162,19,MntWines,256
3434,60,MntWines,483
7919,2,MntWines,1285
5626,13,MntWines,338
6428,37,MntWines,605
8514,59,MntWines,8
10448,55,MntWines,172
2109,60,MntWines,448
7530,48,MntWines,67
8925,38,MntWines,512
3009,8,MntWines,1462
6355,19,MntWines,20
3517,32,MntWines,50
1158,27,MntWines,102
6203,58,MntWines,499
7165,59,MntWines,381
3595,29,MntWines,631
8537,60,MntWines,526
4331,41,MntWines,913
6281,27,MntWines,673
4338,28,MntWines,23
2452,8,MntWines,199
9507,18,MntWines,261
8360,76,MntWines,111
10311,0,MntWines,16
5117,32,MntWines,63
4867,2,MntWines,58
9289,16,MntWines,29
10913,56,MntWines,3
3032,97,MntWines,28
8524,15,MntWines,40
3334,35,MntWines,879
4470,3,MntWines,62
1406,49,MntWines,280
8619,4,MntWines,9
10821,45,MntWines,182
4552,37,MntWines,83
898,39,MntWines,38
9797,38,MntWines,228
10949,8,MntWines,1092
8212,89,MntWines,85
6248,47,MntWines,1276
10164,75,MntWines,1017
4547,86,MntWines,6
6815,4,MntWines,448
4122,73,MntWines,504
10841,46,MntWines,226
5370,38,MntWines,239
176,73,MntWines,90
4860,66,MntWines,7
10757,36,MntWines,4
4023,29,MntWines,16
6679,29,MntWines,10
9923,6,MntWines,68
7181,97,MntWines,35
3599,61,MntWines,575
405,68,MntWines,315
6870,73,MntWines,182
832,90,MntWines,561
2002,81,MntWines,587
3657,1,MntWines,94
500,79,MntWines,908
1951,92,MntWines,228
3262,31,MntWines,995
4102,46,MntWines,11
7042,14,MntWines,3
10598,89,MntWines,12
255,31,MntWines,17
2375,75,MntWines,8
9829,42,MntWines,22
6214,53,MntWines,14
4954,53,MntWines,106
7861,23,MntWines,820
4837,57,MntWines,753
9423,49,MntWines,13
4198,6,MntWines,9
153,29,MntWines,19
9323,5,MntWines,520
10001,98,MntWines,5
3945,80,MntWines,618
3799,4,MntWines,315
8625,70,MntWines,15
3491,32,MntWines,384
983,82,MntWines,110
9119,27,MntWines,208
4786,94,MntWines,555
5872,23,MntWines,240
6568,97,MntWines,11
5628,25,MntWines,848
5631,92,MntWines,202
4974,98,MntWines,433
8416,19,MntWines,6
5454,80,MntWines,37
4095,80,MntWines,167
5474,79,MntWines,45
4268,50,MntWines,129
10701,60,MntWines,713
3507,44,MntWines,676
2079,0,MntWines,450
626,28,MntWines,22
4426,35,MntWines,367
2591,49,MntWines,526
10509,46,MntWines,51
6382,97,MntWines,25
6673,51,MntWines,28
7441,80,MntWines,958
1071,10,MntWines,532
10061,29,MntWines,724
7187,52,MntWines,375
8775,74,MntWines,39
1612,82,MntWines,23
2345,54,MntWines,587
322,93,MntWines,29
10897,63,MntWines,757
123,92,MntWines,544
6103,40,MntWines,40
7899,70,MntWines,1245
10500,96,MntWines,19
1655,81,MntWines,16
2406,63,MntWines,376
2712,85,MntWines,184
5517,51,MntWines,15
10643,23,MntWines,124
2254,95,MntWines,627
10281,11,MntWines,180
6958,42,MntWines,14
954,77,MntWines,3
5079,82,MntWines,71
10339,83,MntWines,161
4643,40,MntWines,8
3117,95,MntWines,264
6497,32,MntWines,293
5396,48,MntWines,758
5250,75,MntWines,532
1052,24,MntWines,656
2802,61,MntWines,196
6343,6,MntWines,835
6507,16,MntWines,16
7901,39,MntWines,9
4865,2,MntWines,229
2686,49,MntWines,0
3107,31,MntWines,121
7734,58,MntWines,471
1146,5,MntWines,520
11031,90,MntWines,26
7428,47,MntWines,240
975,25,MntWines,178
1103,60,MntWines,1486
3422,67,MntWines,1115
