customer_id,year_birth,education,marital_status,income,kidhome,teenhome,signup_date
8079,1982,Graduation,Married,22448,1,0,2014-02-26 00:00:00
8395,1961,Graduation,Single,82014,0,0,2012-08-20 00:00:00
10352,1963,Graduation,Widow,34213,1,1,2012-09-07 00:00:00
4931,1977,Graduation,Together,157146,0,0,2013-04-29 00:00:00
13,1947,PhD,Widow,25358,0,1,2013-07-22 00:00:00
1834,1978,Master,Single,35544,1,0,2014-03-08 00:00:00
2285,1954,Master,Together,36634,0,1,2013-05-28 00:00:00
2295,1954,PhD,Married,62670,0,1,2014-02-02 00:00:00
1378,1972,2n Cycle,Together,50334,0,1,2013-07-24 00:00:00
2781,1981,Graduation,Single,72066,0,0,2014-06-23 00:00:00
1165,1958,PhD,Single,50729,1,1,2013-05-02 00:00:00
1404,1968,Graduation,Together,34916,2,0,2013-05-15 00:00:00
6457,1976,Graduation,Divorced,64892,0,1,2014-05-29 00:00:00
2639,1966,Graduation,Single,43602,1,1,2014-01-10 00:00:00
8299,1989,PhD,Single,33996,0,0,2013-09-11 00:00:00
6437,1985,2n Cycle,Single,41473,1,0,2013-06-19 00:00:00
6912,1967,PhD,Married,63246,0,2,2013-08-20 00:00:00
7327,1959,PhD,Married,36732,1,1,2013-12-29 00:00:00
5299,1970,PhD,Married,69084,1,0,2013-11-19 00:00:00
4127,1967,PhD,Married,77766,0,1,2013-02-22 00:00:00
8143,1985,PhD,Single,37929,0,0,2013-07-30 00:00:00
1964,1951,Graduation,Together,86610,0,0,2013-09-05 00:00:00
3690,1986,Master,Married,80141,0,0,2013-01-11 00:00:00
3433,1955,2n Cycle,Married,72635,0,0,2013-06-03 00:00:00
3389,1970,Graduation,Married,69016,0,1,2012-11-22 00:00:00
4712,1991,2n Cycle,Together,20193,0,0,2012-11-28 00:00:00
1170,1975,Graduation,Married,27573,1,0,2013-03-25 00:00:00
6347,1979,Basic,Single,15862,1,0,2013-06-27 00:00:00
4065,1976,PhD,Married,49544,1,0,2013-02-12 00:00:00
8230,1980,Graduation,Married,33228,1,0,2014-01-23 00:00:00
1215,1978,Graduation,Together,70440,0,0,2013-10-08 00:00:00
5939,1971,Graduation,Together,38232,1,1,2014-01-17 00:00:00
2156,1955,PhD,Married,22554,1,1,2012-11-03 00:00:00
7788,1983,PhD,Married,23536,1,0,2014-06-04 00:00:00
10323,1952,Graduation,Married,49413,0,1,2013-10-25 00:00:00
7947,1969,Graduation,Married,42231,1,1,2014-03-25 00:00:00
1891,1980,Master,Divorced,78789,0,0,2012-08-08 00:00:00
2570,1968,Graduation,Together,56534,0,1,2013-07-23 00:00:00
9256,1971,Graduation,Single,58350,0,1,2013-01-04 00:00:00
295,1989,Graduation,Single,81217,0,0,2013-07-19 00:00:00
7397,1951,Graduation,Single,49090,0,1,2013-07-19 00:00:00
6349,1987,Master,Divorced,61787,0,0,2013-07-06 00:00:00
10790,1985,PhD,Married,18169,1,0,2013-02-19 00:00:00
10398,1981,2n Cycle,Single,24336,1,0,2012-08-27 00:00:00
2431,1990,Graduation,Married,18222,0,0,2012-12-31 00:00:00
550,1952,Graduation,Divorced,62335,0,1,2013-05-23 00:00:00
1890,1971,2n Cycle,Together,42033,1,1,2012-09-19 00:00:00
10742,1983,PhD,Married,86580,0,0,2013-02-27 00:00:00
10356,1957,PhD,Divorced,41437,1,1,2012-09-22 00:00:00
4676,1951,Master,Widow,73705,0,2,2014-03-05 00:00:00
8852,1976,Graduation,Married,61064,0,1,2012-08-31 00:00:00
3565,1955,Master,Married,38452,1,1,2014-03-30 00:00:00
5294,1989,Graduation,Single,18358,1,0,2013-11-20 00:00:00
1958,1973,PhD,Together,55012,0,1,2014-03-21 00:00:00
7349,1973,Basic,Together,9722,1,0,2012-10-02 00:00:00
8799,1984,PhD,Married,38175,1,0,2013-09-23 00:00:00
1351,1956,Master,Together,58656,0,1,2012-09-20 00:00:00
1045,1965,Graduation,Together,52117,0,1,2012-08-16 00:00:00
7732,1978,Graduation,Married,64813,1,0,2014-01-02 00:00:00
8070,1973,PhD,Married,54222,0,1,2014-03-01 00:00:00
477,1986,Graduation,Married,83512,0,0,2014-06-17 00:00:00
7832,1959,Master,Married,77520,0,1,2013-08-28 00:00:00
2202,1978,Graduation,Together,41154,0,1,2013-04-09 00:00:00
7396,1966,Graduation,Married,80398,0,0,2012-11-10 00:00:00
4055,1992,Basic,Single,18746,1,0,2014-05-29 00:00:00
10340,1984,Graduation,Together,35196,1,0,2012-11-13 00:00:00
10091,1956,Graduation,Single,60230,0,1,2013-05-20 00:00:00
7629,1977,Graduation,Married,22108,1,1,2014-05-08 00:00:00
10640,1974,Graduation,Together,44392,1,1,2013-09-05 00:00:00
3498,1976,PhD,Married,55424,0,1,2012-11-25 00:00:00
6742,1979,Graduation,Married,17688,1,0,2013-01-13 00:00:00
1172,1983,PhD,Married,92491,0,0,2013-05-01 00:00:00
569,1991,Graduation,Single,90273,0,0,2013-12-14 00:00:00
4686,1962,PhD,Widow,82571,0,0,2014-04-02 00:00:00
1381,1982,PhD,Single,38513,1,0,2014-01-28 00:00:00
2634,1979,Master,Single,16653,1,0,2014-04-18 00:00:00
10905,1955,Graduation,Together,42586,1,1,2012-10-29 00:00:00
1744,1965,Basic,Single,23529,0,1,2013-01-07 00:00:00
1000,1961,Master,Together,74881,1,1,2013-03-08 00:00:00
3828,1951,Graduation,Married,71107,0,1,2013-02-17 00:00:00
8605,1964,PhD,Together,46910,1,1,2014-03-23 00:00:00
10304,1959,Graduation,Married,18690,0,0,2012-12-28 00:00:00
4351,1955,Graduation,Divorced,37244,1,1,2013-04-27 00:00:00
10129,1966,Graduation,Together,82427,0,0,2014-03-12 00:00:00
2499,1958,2n Cycle,Single,75342,0,1,2013-05-06 00:00:00
10092,1954,Graduation,Divorced,70044,0,1,2013-02-18 00:00:00
7500,1967,Graduation,Single,79146,1,1,2014-04-24 00:00:00
5796,1963,Graduation,Married,77437,0,0,2013-11-26 00:00:00
10556,1959,Graduation,Married,54984,0,1,2014-05-24 00:00:00
1064,1971,PhD,Married,42403,1,0,2013-12-11 00:00:00
48,1964,Graduation,Together,55761,0,1,2014-04-24 00:00:00
7610,1983,Graduation,Together,37292,1,0,2013-04-18 00:00:00
263,1945,PhD,Single,45576,0,0,2014-05-28 00:00:00
10814,1947,Graduation,Together,70321,0,0,2013-01-16 00:00:00
9710,1969,PhD,Divorced,58086,0,1,2013-01-20 00:00:00
9292,1952,Graduation,Married,81795,0,0,2012-10-26 00:00:00
10250,1947,Basic,Together,28389,0,0,2012-11-20 00:00:00
7881,1946,Master,Married,66835,0,0,2013-09-28 00:00:00
5847,1969,Graduation,Divorced,69901,0,1,2013-05-29 00:00:00
737,1949,PhD,Married,80360,0,0,2013-03-03 00:00:00
3571,1961,PhD,Together,63342,0,1,2012-10-16 00:00:00
7807,1974,Graduation,Married,44989,0,1,2012-09-12 00:00:00
3878,1980,2n Cycle,Single,31859,1,0,2014-02-27 00:00:00
5092,1949,PhD,Widow,51569,0,1,2013-02-12 00:00:00
2154,1971,Graduation,Widow,30372,1,1,2012-12-25 00:00:00
5394,1979,Basic,Single,16014,1,1,2013-03-17 00:00:00
3798,1968,Graduation,Married,41120,1,1,2013-11-06 00:00:00
3524,1971,Master,Single,39763,1,0,2013-08-04 00:00:00
5247,1955,PhD,Married,38725,1,1,2014-05-10 00:00:00
5883,1972,Graduation,Married,77981,1,0,2013-05-26 00:00:00
2118,1964,2n Cycle,Married,62905,0,1,2013-09-10 00:00:00
8812,1979,2n Cycle,Divorced,13533,1,0,2013-03-10 00:00:00
6616,1975,Graduation,Together,59481,0,1,2013-10-23 00:00:00
2797,1977,Graduation,Married,72117,0,1,2013-08-20 00:00:00
4328,1986,2n Cycle,Married,21955,1,0,2013-09-07 00:00:00
9167,1956,Graduation,Married,67131,0,1,2013-03-26 00:00:00
10560,1980,PhD,Single,36802,1,0,2014-06-16 00:00:00
2631,1982,Graduation,Together,71853,0,0,2013-05-08 00:00:00
8312,1961,Basic,Married,28249,0,0,2014-06-15 00:00:00
5534,1975,Master,Married,47808,0,1,2013-10-20 00:00:00
5093,1974,PhD,Divorced,25509,1,0,2012-09-18 00:00:00
7592,1946,PhD,Married,51012,0,0,2013-04-18 00:00:00
8895,1985,Graduation,Single,70596,0,0,2012-10-05 00:00:00
8584,1952,PhD,Together,85431,0,0,2013-06-08 00:00:00
2694,1967,Graduation,Married,42664,0,1,2014-03-18 00:00:00
8910,1955,Graduation,Together,42586,1,1,2012-10-29 00:00:00
7433,1985,Graduation,Single,29760,1,0,2012-08-29 00:00:00
164,1977,PhD,Married,28973,0,0,2012-10-13 00:00:00
10477,1973,PhD,Together,39435,1,0,2013-08-06 00:00:00
2681,1984,2n Cycle,Married,65370,0,0,2013-08-01 00:00:00
5150,1979,Basic,Single,20194,1,0,2012-12-17 00:00:00
5283,1976,PhD,Single,42473,1,1,2014-02-17 00:00:00
9645,1968,Graduation,Married,64590,0,0,2012-10-14 00:00:00
10678,1959,Graduation,Together,71232,0,1,2013-11-28 00:00:00
7261,1971,Graduation,Together,34600,1,1,2013-01-01 00:00:00
9648,1967,Graduation,Single,46904,1,1,2012-11-03 00:00:00
2870,1973,Graduation,Married,49094,0,1,2012-09-21 00:00:00
8008,1983,Graduation,Together,36075,1,0,2013-12-09 00:00:00
1513,1979,2n Cycle,Together,60839,1,1,2012-08-28 00:00:00
6173,1979,Graduation,Together,77298,0,1,2013-11-02 00:00:00
1419,1950,Graduation,Together,34026,1,1,2013-08-05 00:00:00
9150,1963,PhD,Single,48918,1,1,2014-04-12 00:00:00
7960,1962,2n Cycle,Together,82122,0,0,2013-08-15 00:00:00
1250,1976,Graduation,Single,37697,1,0,2014-02-07 00:00:00
9905,1952,Graduation,Together,34074,1,1,2013-07-13 00:00:00
10691,1960,Master,Married,28520,1,1,2013-06-14 00:00:00
7002,1955,Graduation,Single,62535,0,1,2013-10-03 00:00:00
2952,1977,Master,Single,36273,1,0,2014-04-16 00:00:00
8439,1964,Graduation,Together,63404,0,2,2014-06-06 00:00:00
762,1981,2n Cycle,Together,75774,1,0,2014-05-02 00:00:00
2831,1976,Graduation,Together,78416,0,1,2014-06-27 00:00:00
6977,1974,Graduation,Together,75702,0,1,2012-10-14 00:00:00
6289,1951,Master,Together,59385,1,1,2013-04-28 00:00:00
4168,1966,Graduation,Single,37070,1,1,2013-03-20 00:00:00
8397,1951,Graduation,Married,44689,1,1,2014-01-10 00:00:00
9284,1958,Graduation,Together,53977,0,1,2013-06-08 00:00:00
6237,1966,PhD,Single,7144,0,2,2013-12-07 00:00:00
3130,1964,Graduation,Single,18701,1,1,2013-06-04 00:00:00
1619,1956,Graduation,Married,90369,0,0,2014-04-28 00:00:00
1990,1974,PhD,Single,63159,0,0,2012-11-05 00:00:00
5513,1966,Graduation,Together,37758,1,1,2012-10-04 00:00:00
269,1963,PhD,Single,46757,0,1,2012-11-16 00:00:00
8093,1969,Master,Married,79734,0,0,2014-06-28 00:00:00
10513,1992,Graduation,Together,63207,0,0,2013-01-20 00:00:00
10177,1954,Graduation,Divorced,72071,0,1,2013-02-14 00:00:00
2549,1983,PhD,Together,21840,1,0,2013-07-21 00:00:00
5782,1982,2n Cycle,Together,58582,0,1,2013-09-28 00:00:00
10057,1951,Graduation,Single,72282,0,0,2013-07-19 00:00:00
10307,1956,Graduation,Married,50387,0,2,2013-08-31 00:00:00
8566,1961,PhD,Together,32583,1,1,2014-06-15 00:00:00
2415,1962,Graduation,Together,62568,0,1,2014-04-07 00:00:00
5684,1971,Master,Divorced,44635,1,1,2013-10-11 00:00:00
8334,1971,Master,Single,33316,1,1,2013-10-04 00:00:00
9166,1968,Graduation,Married,63967,0,1,2013-08-09 00:00:00
1440,1978,2n Cycle,Together,52513,0,0,2012-09-04 00:00:00
78,1969,Graduation,Married,25293,1,0,2013-09-15 00:00:00
5441,1965,PhD,Widow,54111,0,1,2013-08-25 00:00:00
5302,1986,Graduation,Together,78394,0,0,2013-02-15 00:00:00
4687,1958,Master,Married,80739,0,0,2013-05-23 00:00:00
1087,1975,Master,Together,22669,1,0,2013-05-22 00:00:00
6859,1987,Graduation,Single,29236,1,0,2013-10-08 00:00:00
9860,1959,Graduation,Together,44911,0,1,2013-03-15 00:00:00
7129,1962,PhD,Married,54693,0,1,2013-02-17 00:00:00
5866,1974,Graduation,Together,48186,1,0,2014-03-20 00:00:00
10521,1977,Graduation,Married,54809,1,1,2013-09-11 00:00:00
7393,1978,Graduation,Together,41580,1,1,2012-12-10 00:00:00
7849,1970,PhD,Married,80336,0,0,2013-09-09 00:00:00
332,1957,Graduation,Married,47743,0,1,2013-03-22 00:00:00
9847,1955,2n Cycle,Married,62972,0,1,2012-08-03 00:00:00
531,1954,PhD,Divorced,57333,0,1,2012-09-22 00:00:00
9576,1982,PhD,Together,32313,1,0,2013-02-11 00:00:00
6906,1953,Master,Widow,84953,0,0,2013-06-03 00:00:00
7419,1968,Master,Divorced,27071,1,0,2014-04-23 00:00:00
3170,1957,Master,Together,68148,0,0,2013-08-31 00:00:00
8527,1965,Master,Together,65735,1,1,2013-12-07 00:00:00
7872,1975,PhD,Married,86836,0,0,2012-09-12 00:00:00
9931,1963,PhD,Married,4023,1,1,2014-06-23 00:00:00
10595,1990,Graduation,Married,30093,0,0,2013-07-08 00:00:00
4609,1966,PhD,Married,57705,0,1,2014-01-11 00:00:00
5010,1988,Graduation,Single,25008,1,0,2014-02-02 00:00:00
4427,1995,2n Cycle,Single,83257,0,0,2012-09-18 00:00:00
11148,1975,Graduation,Together,22280,1,0,2013-05-19 00:00:00
1168,1978,PhD,Married,72159,0,0,2012-10-29 00:00:00
9595,1961,Graduation,Together,64260,0,0,2013-01-11 00:00:00
10163,1984,PhD,Single,82733,0,0,2013-09-10 00:00:00
2886,1971,Master,Divorced,74290,0,1,2013-08-12 00:00:00
6710,1951,Master,Single,58217,2,1,2012-11-17 00:00:00
5316,1976,Master,Together,21024,0,0,2013-07-04 00:00:00
9029,1972,PhD,Married,70116,0,0,2013-01-26 00:00:00
521,1985,Graduation,Together,54006,1,0,2012-09-18 00:00:00
1459,1966,PhD,Married,69063,0,1,2012-11-07 00:00:00
10241,1975,2n Cycle,Divorced,11448,0,0,2013-12-15 00:00:00
1630,1979,Graduation,Single,61825,0,1,2013-08-07 00:00:00
3254,1971,Graduation,Married,70886,1,0,2013-10-14 00:00:00
9064,1982,Graduation,Married,69109,0,0,2012-11-09 00:00:00
3678,1973,Graduation,Widow,60208,1,1,2012-10-07 00:00:00
4227,1968,Master,Together,32889,1,1,2013-09-06 00:00:00
9467,1984,Graduation,Single,34738,1,0,2014-05-11 00:00:00
8486,1971,Master,Together,30538,1,0,2012-10-01 00:00:00
2186,1977,2n Cycle,Together,82326,0,0,2014-03-10 00:00:00
3286,1967,PhD,Divorced,26642,1,0,2014-03-01 00:00:00
8602,1964,Graduation,Divorced,69932,0,1,2013-06-12 00:00:00
3722,1972,Graduation,Single,44503,1,1,2014-04-16 00:00:00
6715,1948,PhD,Single,60200,0,1,2013-01-02 00:00:00
4796,1952,Graduation,Divorced,49638,0,1,2014-04-19 00:00:00
9612,1987,2n Cycle,Single,23830,0,0,2014-02-07 00:00:00
3766,1959,Master,Widow,33051,0,0,2012-08-16 00:00:00
1399,1958,Graduation,Married,72905,0,0,2014-01-21 00:00:00
1570,1951,PhD,Together,69702,0,1,2013-02-19 00:00:00
3426,1975,Graduation,Divorced,70300,1,0,2013-07-15 00:00:00
3074,1984,PhD,Married,70643,0,0,2012-10-15 00:00:00
8341,1969,PhD,Married,30396,1,0,2014-04-30 00:00:00
5180,1968,PhD,Divorced,50616,0,1,2014-04-18 00:00:00
6461,1969,Master,Single,62772,0,1,2013-05-19 00:00:00
7679,1985,PhD,Single,30298,0,0,2014-05-19 00:00:00
10702,1984,Graduation,Single,52413,1,0,2012-11-03 00:00:00
7505,1957,PhD,Married,44155,1,1,2014-01-19 00:00:00
5113,1971,PhD,Divorced,86979,0,0,2013-11-07 00:00:00
10858,1975,Graduation,Together,76532,1,1,2013-09-09 00:00:00
2961,1982,Graduation,Married,42081,1,0,2013-02-26 00:00:00
2747,1988,PhD,Married,67546,0,0,2012-08-31 00:00:00
3010,1989,Master,Together,88420,0,0,2014-05-02 00:00:00
5790,1985,Graduation,Married,31158,1,0,2013-01-27 00:00:00
6892,1968,Graduation,Divorced,61671,0,1,2014-06-03 00:00:00
1743,1974,Graduation,Single,69719,0,0,2014-05-26 00:00:00
3578,1949,Graduation,Divorced,49160,0,1,2013-10-20 00:00:00
8462,1978,Basic,Together,24882,1,0,2012-09-09 00:00:00
5558,1954,PhD,Single,90933,0,0,2014-03-31 00:00:00
4619,1945,PhD,Single,113734,0,0,2014-05-28 00:00:00
8780,1950,PhD,Together,59292,0,1,2013-06-13 00:00:00
10789,1964,PhD,Married,45759,1,1,2013-02-23 00:00:00
10779,1983,Graduation,Single,22148,0,0,2014-04-13 00:00:00
5896,1987,Master,Married,73395,0,0,2014-03-18 00:00:00
2337,1971,Graduation,Divorced,29819,1,0,2013-10-24 00:00:00
10951,1968,Graduation,Married,45688,0,1,2014-01-25 00:00:00
544,1954,Graduation,Married,62820,0,0,2013-05-11 00:00:00
17,1971,PhD,Married,60491,0,1,2013-09-06 00:00:00
10680,1986,Graduation,Together,33235,1,0,2014-02-05 00:00:00
3265,1959,Graduation,Married,35701,0,0,2013-03-19 00:00:00
5623,1980,Master,Married,31535,1,0,2013-09-26 00:00:00
5832,1960,2n Cycle,Together,92556,0,0,2014-04-20 00:00:00
5544,1970,Graduation,Single,67384,0,1,2012-11-10 00:00:00
6417,1971,Master,Together,80573,0,0,2012-10-14 00:00:00
5831,1967,Graduation,Married,77870,0,1,2012-08-22 00:00:00
7101,1963,PhD,Widow,52278,0,1,2013-01-25 00:00:00
10176,1968,Graduation,Single,57107,0,1,2012-08-24 00:00:00
2326,1990,Graduation,Married,18929,0,0,2013-02-16 00:00:00
4385,1981,PhD,Single,36038,1,0,2013-05-31 00:00:00
2929,1976,Graduation,Single,20180,0,0,2013-02-20 00:00:00
10686,1965,PhD,Together,34230,1,1,2012-12-26 00:00:00
2546,1977,2n Cycle,Single,31878,0,1,2014-06-22 00:00:00
3283,1972,2n Cycle,Married,70932,0,1,2014-01-19 00:00:00
3138,1956,Graduation,Single,91249,0,0,2012-10-20 00:00:00
4994,1943,Master,Single,77598,0,0,2013-10-01 00:00:00
7966,1959,Graduation,Single,80982,1,1,2013-01-08 00:00:00
3112,1977,Master,Married,22701,1,0,2013-09-05 00:00:00
10872,1969,PhD,Married,55212,0,1,2012-11-23 00:00:00
2181,1970,Graduation,Married,70617,0,0,2013-06-23 00:00:00
1867,1957,Graduation,Single,64849,0,0,2012-11-13 00:00:00
1518,1965,Master,Married,62694,1,1,2013-06-17 00:00:00
5734,1974,PhD,Married,61917,1,1,2013-11-20 00:00:00
2878,1947,PhD,Married,67472,0,1,2013-09-28 00:00:00
1458,1982,Master,Married,21059,1,0,2014-01-07 00:00:00
7007,1968,Master,Married,29543,2,0,2014-04-01 00:00:00
6200,1951,Graduation,Married,75903,0,1,2013-04-08 00:00:00
1403,1975,2n Cycle,Together,34984,1,1,2012-09-06 00:00:00
4827,1956,PhD,Single,54998,0,1,2013-03-10 00:00:00
6250,1949,PhD,Widow,54356,0,1,2012-11-19 00:00:00
9291,1959,Master,Married,34242,0,1,2014-03-23 00:00:00
2478,1973,Graduation,Married,25410,1,0,2013-08-31 00:00:00
1139,1984,PhD,Married,73356,0,0,2014-02-06 00:00:00
5138,1950,Graduation,Together,28320,0,1,2013-01-14 00:00:00
5393,1977,Graduation,Single,23763,1,0,2012-08-07 00:00:00
10413,1984,Graduation,Married,72570,0,0,2014-04-25 00:00:00
5015,1976,Master,Married,34529,1,0,2012-09-14 00:00:00
10868,1951,Graduation,Widow,70792,0,0,2013-02-06 00:00:00
10676,1982,Graduation,Married,63211,0,0,2012-11-02 00:00:00
2495,1974,Master,Married,83891,0,1,2014-06-20 00:00:00
7842,1968,Graduation,Single,36065,1,1,2013-03-31 00:00:00
9955,1954,Graduation,Together,39898,0,1,2013-02-12 00:00:00
6663,1940,PhD,Single,51141,0,0,2013-07-08 00:00:00
2162,1976,Graduation,Married,56939,0,1,2013-09-18 00:00:00
3434,1951,Graduation,Single,80872,0,0,2014-05-12 00:00:00
7919,1976,PhD,Together,72335,0,0,2012-08-13 00:00:00
5626,1964,PhD,Single,61798,0,0,2013-11-23 00:00:00
6428,1950,PhD,Widow,76842,0,0,2014-05-03 00:00:00
8514,1976,Graduation,Together,29478,1,0,2014-01-17 00:00:00
10448,1956,Graduation,Single,46998,0,1,2012-10-22 00:00:00
2109,1990,Graduation,Single,96843,0,0,2013-04-23 00:00:00
7530,1950,PhD,Widow,56551,1,1,2014-05-07 00:00:00
8925,1965,Master,Married,70053,0,1,2013-07-03 00:00:00
3009,1962,PhD,Widow,71670,0,0,2013-07-09 00:00:00
6355,1978,Graduation,Married,44359,1,1,2014-06-17 00:00:00
3517,1952,Graduation,Single,40887,1,1,2013-05-06 00:00:00
1158,1966,Graduation,Divorced,48877,0,1,2014-01-05 00:00:00
6203,1947,Graduation,Together,74485,0,0,2013-08-24 00:00:00
7165,1972,Graduation,Together,64474,0,1,2013-10-22 00:00:00
3595,1963,Graduation,Together,77226,0,1,2014-02-28 00:00:00
8537,1949,Graduation,Widow,72643,0,0,2013-02-27 00:00:00
4331,1978,Master,Together,85738,0,0,2014-01-23 00:00:00
6281,1966,Graduation,Divorced,55686,0,1,2013-02-14 00:00:00
4338,1983,Graduation,Single,39062,1,0,2014-03-25 00:00:00
2452,1971,Graduation,Together,34600,1,1,2013-01-01 00:00:00
9507,1975,Graduation,Married,40794,0,1,2013-04-07 00:00:00
8360,1971,2n Cycle,Married,54690,1,1,2013-11-07 00:00:00
10311,1969,Graduation,Married,4428,0,1,2013-10-05 00:00:00
5117,1963,2n Cycle,Married,32632,0,0,2012-08-02 00:00:00
4867,1968,PhD,Single,38236,1,1,2013-09-20 00:00:00
9289,1979,Graduation,Married,36781,1,0,2014-04-10 00:00:00
10913,1984,Master,Single,31385,1,0,2012-12-05 00:00:00
3032,1984,Graduation,Married,24570,1,0,2013-02-27 00:00:00
8524,1974,PhD,Divorced,25509,1,0,2012-09-18 00:00:00
3334,1951,Graduation,Married,94642,0,0,2014-02-12 00:00:00
4470,1962,Master,Married,58646,0,1,2013-06-10 00:00:00
1406,1975,Graduation,Single,53201,1,1,2013-02-12 00:00:00
8619,1957,Graduation,Together,21994,0,1,2012-12-24 00:00:00
10821,1978,Graduation,Married,57113,1,1,2013-02-06 00:00:00
4552,1991,Graduation,Married,51373,0,0,2013-06-22 00:00:00
898,1986,Graduation,Married,23477,1,0,2013-10-21 00:00:00
9797,1956,Graduation,Married,58116,0,1,2014-04-13 00:00:00
10949,1963,PhD,Divorced,72968,0,0,2013-12-16 00:00:00
8212,1971,Master,Married,39791,0,1,2013-03-28 00:00:00
6248,1947,Master,Single,91712,0,0,2013-10-17 00:00:00
10164,1958,Graduation,Single,94472,0,1,2014-04-03 00:00:00
4547,1960,Graduation,Together,13672,1,1,2013-04-17 00:00:00
6815,1980,2n Cycle,Married,96547,0,0,2014-05-23 00:00:00
4122,1975,Graduation,Married,79205,0,0,2012-08-29 00:00:00
10841,1975,PhD,Together,56559,0,1,2012-12-25 00:00:00
5370,1973,PhD,Married,32644,1,0,2013-01-16 00:00:00
176,1980,2n Cycle,Single,67506,0,1,2014-01-02 00:00:00
4860,1970,Graduation,Single,24206,1,0,2013-03-08 00:00:00
10757,1967,PhD,Divorced,28420,1,0,2013-12-24 00:00:00
4023,1970,Graduation,Married,22979,1,0,2012-09-06 00:00:00
6679,1966,Graduation,Single,33279,0,0,2014-06-12 00:00:00
9923,1972,Master,Single,46423,1,1,2013-09-18 00:00:00
7181,1977,Graduation,Married,30368,0,1,2013-11-07 00:00:00
3599,1970,Graduation,Married,63684,0,1,2012-11-26 00:00:00
405,1964,Graduation,Divorced,41638,0,1,2013-02-13 00:00:00
6870,1959,PhD,Divorced,68805,0,1,2013-09-17 00:00:00
832,1966,PhD,Together,65814,0,1,2014-03-02 00:00:00
2002,1958,Graduation,Divorced,71964,0,0,2013-05-20 00:00:00
3657,1986,Graduation,Single,39146,1,0,2013-02-14 00:00:00
500,1977,Graduation,Together,96876,0,0,2013-08-06 00:00:00
1951,1981,Basic,Married,34445,0,0,2013-01-27 00:00:00
3262,1958,Graduation,Single,68281,0,0,2012-08-07 00:00:00
4102,1975,2n Cycle,Married,37284,1,1,2013-03-29 00:00:00
7042,1983,Graduation,Married,36790,0,0,2013-03-01 00:00:00
10598,1967,Graduation,Together,27943,1,1,2013-04-15 00:00:00
255,1951,Graduation,Divorced,22263,1,1,2014-03-30 00:00:00
2375,1972,Graduation,Together,30261,1,2,2012-09-25 00:00:00
9829,1978,Graduation,Together,28587,1,0,2014-02-12 00:00:00
6214,1982,Master,Married,43815,1,0,2013-04-05 00:00:00
4954,1956,Graduation,Married,48195,1,1,2014-01-21 00:00:00
7861,1952,Master,Married,77027,0,1,2014-02-05 00:00:00
4837,1965,PhD,Married,71322,0,1,2013-02-16 00:00:00
9423,1979,Master,Married,32765,1,0,2014-02-23 00:00:00
4198,1965,Graduation,Together,29672,1,1,2013-03-12 00:00:00
153,1953,Graduation,Divorced,23272,0,0,2013-10-17 00:00:00
9323,1949,Master,Together,49912,0,1,2012-09-07 00:00:00
10001,1985,2n Cycle,Together,7500,1,0,2012-08-01 00:00:00
3945,1947,PhD,Widow,68117,0,1,2013-03-10 00:00:00
3799,1955,Graduation,Married,67225,0,1,2013-11-26 00:00:00
8625,1976,Graduation,Married,17649,1,0,2013-11-12 00:00:00
3491,1975,Graduation,Together,55914,0,1,2013-04-29 00:00:00
983,1984,Graduation,Married,40059,1,0,2013-09-28 00:00:00
9119,1950,Graduation,Together,60905,0,1,2013-12-05 00:00:00
4786,1977,Graduation,Married,75330,1,1,2012-10-04 00:00:00
5872,1951,Graduation,Single,60689,0,1,2013-06-01 00:00:00
6568,1984,Graduation,Married,38680,1,0,2013-03-28 00:00:00
5628,1982,Graduation,Together,61416,0,0,2013-02-08 00:00:00
5631,1991,Graduation,Single,49767,0,0,2013-05-02 00:00:00
4974,1970,Graduation,Single,83273,1,2,2012-09-25 00:00:00
8416,1981,Graduation,Married,29009,1,0,2013-11-29 00:00:00
5454,1979,Master,Married,45057,1,0,2013-12-01 00:00:00
4095,1971,Graduation,Married,37150,1,0,2012-09-11 00:00:00
5474,1970,Graduation,Single,43020,1,0,2013-11-30 00:00:00
4268,1959,Graduation,Married,53154,0,1,2014-06-09 00:00:00
10701,1973,Graduation,Married,65308,0,0,2013-09-11 00:00:00
3507,1970,Graduation,Single,76467,1,0,2012-08-17 00:00:00
2079,1947,2n Cycle,Married,81044,0,0,2013-12-27 00:00:00
626,1951,Graduation,Married,32871,1,1,2013-03-09 00:00:00
4426,1975,Graduation,Single,55801,1,1,2013-09-22 00:00:00
2591,1959,Graduation,Widow,76320,0,1,2014-06-22 00:00:00
10509,1955,Master,Single,36927,1,1,2014-06-02 00:00:00
6382,1953,Graduation,Together,48794,1,1,2014-06-26 00:00:00
6673,1965,Graduation,Single,23478,0,0,2013-03-19 00:00:00
7441,1973,Graduation,Divorced,71128,1,0,2012-10-06 00:00:00
1071,1976,PhD,Divorced,70179,0,1,2013-07-21 00:00:00
10061,1950,Graduation,Married,59462,0,1,2013-01-05 00:00:00
7187,1969,Master,Together,52247.25135,1,1,2013-05-18 00:00:00
8775,1969,Graduation,Together,38361,1,0,2013-12-27 00:00:00
1612,1981,PhD,Single,52247.25135,1,0,2013-05-31 00:00:00
2345,1982,PhD,Together,70038,0,0,2013-10-25 00:00:00
